match_id,match_date,competition,season,home_team,away_team,home_score,away_score,home_combined_delta,away_combined_delta,net_delta,bet_side,predicted_team,success,actual_home_xg,actual_away_xg
3825574,2015-08-29,La Liga,2015/2016,Celta Vigo,Rayo Vallecano,3,0,-1.4995706537804234,-0.5336273550922399,-0.9659432986881835,away,Rayo Vallecano,False,2.1581819749999998,0.125385263
3825577,2015-08-30,La Liga,2015/2016,Getafe,Granada,1,2,-1.6001760270637257,-0.9663509366864145,-0.6338250903773113,away,Granada,True,0.576297029,1.2221059728
3825580,2015-09-11,La Liga,2015/2016,Levante UD,Sevilla,1,1,-0.8547373306757369,-1.345315951063304,0.49057862038756705,home,Levante UD,False,1.435732005,0.9923909059999999
3754003,2015-09-12,Premier League,2015/2016,Manchester United,Liverpool,3,1,-0.7923172788633019,0.797187388047006,-1.589504666910308,away,Liverpool,False,1.478562597,0.617930664
3754336,2015-09-12,Premier League,2015/2016,Everton,Chelsea,3,1,-1.8781020782541666,0.3217925459177594,-2.199894624171926,away,Chelsea,False,1.2100330510000001,0.7957923840000002
3825582,2015-09-12,La Liga,2015/2016,Real Betis,Real Sociedad,1,0,-0.7943395816314103,-1.2931398143004387,0.4988002326690284,home,Real Betis,True,0.526370441,0.6991742870000001
3825583,2015-09-12,La Liga,2015/2016,Sporting Gijón,Valencia,0,1,-1.512872176417381,-0.7894376954604736,-0.7234344809569073,away,Valencia,True,1.0970201739999996,1.622881672
3825584,2015-09-13,La Liga,2015/2016,Granada,Villarreal,1,3,-0.659100362495767,-1.1330664109666668,0.47396604847089985,home,Granada,False,1.0278374038,1.060212477
3825588,2015-09-14,La Liga,2015/2016,Rayo Vallecano,RC Deportivo La Coruña,1,3,-1.0402746768599387,-1.7473772581198719,0.7071025812599332,home,Rayo Vallecano,False,0.6765007169999999,1.3373929310000001
3754010,2015-09-19,Premier League,2015/2016,Newcastle United,Watford,1,2,-0.3011196087597505,-0.9971165454600793,0.6959969367003288,home,Newcastle United,False,1.377029175,1.1592038457
3754169,2015-09-19,Premier League,2015/2016,AFC Bournemouth,Sunderland,2,0,-0.8458784079111112,-0.4365147136505555,-0.40936369426055574,away,Sunderland,False,0.573598817,0.42454132099999997
3754217,2015-09-19,Premier League,2015/2016,Chelsea,Arsenal,2,0,0.7656266067138597,-0.8535939186600572,1.619220525373917,home,Chelsea,True,1.6449346112999998,0.8375268513
3829466,2015-09-19,Ligue 1,2015/2016,Angers,Troyes,1,0,-1.0058304185246034,0.002353336506468115,-1.0081837550310715,away,Troyes,False,1.7176083043,1.3202160795
3829467,2015-09-19,Ligue 1,2015/2016,Caen,Montpellier,2,1,-0.0030586512038094094,-0.5035461863642423,0.5004875351604329,home,Caen,True,1.4944773330000003,0.957946182
3754040,2015-09-20,Premier League,2015/2016,Liverpool,Norwich City,1,1,0.3348379796442522,-0.2806742567095241,0.6155122363537764,home,Liverpool,False,2.4681719500000003,0.4513370176
3754222,2015-09-20,Premier League,2015/2016,Tottenham Hotspur,Crystal Palace,1,0,-0.6184672937192442,0.022109646429090857,-0.6405769401483351,away,Crystal Palace,False,0.9540721080000001,0.6038542853
3825596,2015-09-20,La Liga,2015/2016,RC Deportivo La Coruña,Sporting Gijón,2,3,-0.9773321016241668,-1.3896964199211306,0.41236431829696374,home,RC Deportivo La Coruña,False,1.058408485,0.9527419069999999
3829470,2015-09-20,Ligue 1,2015/2016,Saint-Étienne,Nantes,2,0,0.09209462542023802,-0.3485131351708731,0.4406077605911112,home,Saint-Étienne,True,1.330649144,0.42078700300000005
3829472,2015-09-20,Ligue 1,2015/2016,Marseille,Lyon,1,1,0.9112090477481961,-0.023475089982222308,0.9346841377304185,home,Marseille,False,1.3496671880000002,2.0005004496
3825892,2015-09-22,La Liga,2015/2016,Granada,Real Sociedad,0,3,-0.607173687159163,-1.0656148482413326,0.4584411610821696,home,Granada,False,0.4605319445,2.1890754759999997
3829474,2015-09-22,Ligue 1,2015/2016,Angers,Stade de Reims,0,0,-0.20328742615939163,0.30843356917272113,-0.5117209953321128,away,Stade de Reims,False,0.576495612,0.14607210539999999
3890305,2015-09-22,1. Bundesliga,2015/2016,Bayern Munich,Wolfsburg,5,1,1.9290521957943272,0.38959706404853556,1.5394551317457916,home,Bayern Munich,True,2.836724871,0.19349049609999996
3825601,2015-09-23,La Liga,2015/2016,Rayo Vallecano,Sporting Gijón,2,1,-0.7564808969261245,-1.7209311699675929,0.9644502730414684,home,Rayo Vallecano,True,3.219725521999999,0.545147886
3825848,2015-09-23,La Liga,2015/2016,Levante UD,Eibar,2,2,-0.616862214092609,-1.2627550567482806,0.6458928426556716,home,Levante UD,False,0.7354492116000001,0.985705701
3829476,2015-09-23,Ligue 1,2015/2016,Lyon,Bastia,2,0,-0.47133296311666667,-0.01420278633487261,-0.4571301767817941,away,Bastia,False,1.8426130734999997,0.116513311
3829480,2015-09-23,Ligue 1,2015/2016,Troyes,Saint-Étienne,0,1,0.06148575598396158,-0.4592016199998016,0.5206873759837631,home,Troyes,False,0.42037872169999996,1.2008339635000003
3890308,2015-09-23,1. Bundesliga,2015/2016,Borussia Mönchengladbach,Augsburg,4,2,-1.0010855642260317,-0.49016876206684,-0.5109168021591917,away,Augsburg,False,1.7409304610000003,1.9195093109999997
3890309,2015-09-23,1. Bundesliga,2015/2016,Hannover 96,VfB Stuttgart,1,3,-0.92726226597373,-0.411321000455012,-0.5159412655187179,away,VfB Stuttgart,True,0.8880889319999999,2.082171848
3890310,2015-09-23,1. Bundesliga,2015/2016,Hoffenheim,Borussia Dortmund,1,1,0.018581809527755982,0.490285220246693,-0.47170341071893707,away,Borussia Dortmund,False,1.1904629333,1.8274852740000003
3890311,2015-09-23,1. Bundesliga,2015/2016,Schalke 04,Eintracht Frankfurt,2,0,0.20523211597945143,-0.44334022696024517,0.6485723429396966,home,Schalke 04,True,1.5849562984999999,1.6636081314999995
3890312,2015-09-23,1. Bundesliga,2015/2016,Bayer Leverkusen,FSV Mainz 05,1,0,-0.006453640946190442,0.45941639803753986,-0.4658700389837303,away,FSV Mainz 05,False,1.4943255796000001,0.40785679999999996
3825603,2015-09-24,La Liga,2015/2016,Real Betis,RC Deportivo La Coruña,1,2,-0.9154394523672222,-1.3508271385994075,0.43538768623218527,home,Real Betis,False,1.092320536,0.325262868
3829481,2015-09-24,Ligue 1,2015/2016,Montpellier,AS Monaco,2,3,-0.5924521606678212,0.27809729232427327,-0.8705494529920945,away,AS Monaco,True,1.4198382716,1.762952544
3890313,2015-09-25,1. Bundesliga,2015/2016,FC Köln,Ingolstadt,1,1,-0.05309177458082002,-1.065327427724074,1.0122356531432541,home,FC Köln,False,1.033753424,0.6016193643
3754001,2015-09-26,Premier League,2015/2016,Newcastle United,Chelsea,2,2,-1.5925926588870039,-0.10173002193742176,-1.490862636949582,away,Chelsea,False,0.876113295,1.2854139025999998
3754008,2015-09-26,Premier League,2015/2016,Manchester United,Sunderland,3,0,-0.7707871854930802,-0.19821525340122037,-0.5725719320918599,away,Sunderland,False,2.3440058369999996,0.4860144310000001
3754212,2015-09-26,Premier League,2015/2016,Liverpool,Aston Villa,3,2,0.47651872411586255,-0.566836171013789,1.0433548951296516,home,Liverpool,True,1.7551408350000002,1.108400613
3754339,2015-09-26,Premier League,2015/2016,Stoke City,AFC Bournemouth,2,1,-0.1904394699006733,-0.6490806296925924,0.4586411597919191,home,Stoke City,True,1.084232396,1.053380075
3825605,2015-09-26,La Liga,2015/2016,Sevilla,Rayo Vallecano,3,2,-1.112761808253128,-0.53389392161999,-0.578867886633138,away,Rayo Vallecano,False,2.0926610009999997,0.6592338972999999
3825606,2015-09-26,La Liga,2015/2016,Real Madrid,Málaga,0,0,-0.3133377572997178,-0.9817224419493411,0.6683846846496233,home,Real Madrid,False,3.3538672802999994,0.6724677684000001
3829483,2015-09-26,Ligue 1,2015/2016,Nantes,Paris Saint-Germain,1,4,-0.1588445606328704,0.3853967421679345,-0.5442413028008048,away,Paris Saint-Germain,True,0.5242850640000001,1.7505219109999999
3829484,2015-09-26,Ligue 1,2015/2016,Bordeaux,Lyon,3,1,0.685081663818339,-0.22002345792063477,0.9051051217389738,home,Bordeaux,True,1.080873909,0.694806174
3879547,2015-09-26,Serie A,2015/2016,AS Roma,Carpi,5,1,0.09519758546373741,0.5912866523151589,-0.49608906685142146,away,Carpi,False,3.3696045194999997,2.1567073124999996
3890316,2015-09-26,1. Bundesliga,2015/2016,FSV Mainz 05,Bayern Munich,0,3,0.518565719039061,1.3023674715754399,-0.7838017525363788,away,Bayern Munich,True,0.516536055,3.1481839405999996
3890317,2015-09-26,1. Bundesliga,2015/2016,Hamburger SV,Schalke 04,0,1,-0.7603074174820105,0.2744735240689874,-1.0347809415509979,away,Schalke 04,True,0.6483982764999999,1.42432648
3890318,2015-09-26,1. Bundesliga,2015/2016,VfB Stuttgart,Borussia Mönchengladbach,1,3,0.09944784190339084,-0.8625246466253729,0.9619724885287637,home,VfB Stuttgart,False,2.3708388385,0.7868752489999999
3890319,2015-09-26,1. Bundesliga,2015/2016,Wolfsburg,Hannover 96,1,1,-0.7766654068243685,-0.2985491935570768,-0.47811621326729165,away,Hannover 96,False,1.4360242038,0.523992546
3754266,2015-09-27,Premier League,2015/2016,Watford,Crystal Palace,0,1,-0.9856156656238755,0.2033071777766234,-1.1889228434004988,away,Crystal Palace,True,1.0907581123,1.9453531033000002
3825610,2015-09-27,La Liga,2015/2016,Sporting Gijón,Real Betis,1,2,-1.5004281343408334,-0.9425581101417708,-0.5578700241990626,away,Real Betis,True,1.667905043,1.4019163256000002
3825612,2015-09-27,La Liga,2015/2016,Getafe,Levante UD,3,0,-1.527495364877728,-0.9635973333566294,-0.5638980315210986,away,Levante UD,False,1.1284401105,0.5023277690000001
3829488,2015-09-27,Ligue 1,2015/2016,Guingamp,AS Monaco,3,3,-0.3195662923054552,0.40349958062272717,-0.7230658729281824,away,AS Monaco,False,1.60902967,0.8419695020000001
3829489,2015-09-27,Ligue 1,2015/2016,Montpellier,Lorient,2,1,-0.6552053526220777,-0.13069140210668928,-0.5245139505153884,away,Lorient,False,0.797058711,0.4168862756
3829490,2015-09-27,Ligue 1,2015/2016,Saint-Étienne,OGC Nice,1,4,-0.04116367839212026,0.7359199927247575,-0.7770836711168778,away,OGC Nice,True,2.490718374,0.7828750614000001
3829491,2015-09-27,Ligue 1,2015/2016,Marseille,Angers,1,2,0.717271447399902,-0.29371644827428367,1.0109878956741856,home,Marseille,False,1.6372099119999999,1.1228776550000001
3879549,2015-09-27,Serie A,2015/2016,Genoa,AC Milan,1,0,-0.977527278823557,0.3659172386151927,-1.3434445174387497,away,AC Milan,False,0.90294614,0.871960514
3879554,2015-09-27,Serie A,2015/2016,Torino,Palermo,2,1,0.36307297111444464,-0.06001582318715001,0.42308879430159463,home,Torino,True,0.719160376,0.622644757
3890321,2015-09-27,1. Bundesliga,2015/2016,Borussia Dortmund,Darmstadt 98,2,2,0.8943884569165533,-0.20903035877738094,1.1034188156939342,home,Borussia Dortmund,False,2.4636512555000003,0.3154533003
3879555,2015-09-28,Serie A,2015/2016,Atalanta,Sampdoria,2,1,-0.8617969314039999,0.15968913462111112,-1.021486066025111,away,Sampdoria,False,2.0281716760000004,0.748717205
3879556,2015-09-28,Serie A,2015/2016,Frosinone,Empoli,2,0,-0.016940650577381006,-1.0534392396825472,1.0364985891051661,home,Frosinone,True,1.4281986063,0.7890289071
3890322,2015-10-02,1. Bundesliga,2015/2016,Darmstadt 98,FSV Mainz 05,2,3,-0.8544553057785713,-0.1438569574160429,-0.7105983483625284,away,FSV Mainz 05,True,1.9649011779999999,1.6343511339999999
3753995,2015-10-03,Premier League,2015/2016,Chelsea,Southampton,1,3,0.41437555831314576,-0.9663358673141841,1.3807114256273298,home,Chelsea,False,0.4319053367,1.6702326825
3754099,2015-10-03,Premier League,2015/2016,Crystal Palace,West Bromwich Albion,2,0,-0.035850493167656206,-0.7673234186733559,0.7314729255056996,home,Crystal Palace,True,1.8670265529999996,0.20409428400000001
3825614,2015-10-03,La Liga,2015/2016,Granada,RC Deportivo La Coruña,1,1,-0.6554107972313432,-1.2074779608822075,0.5520671636508643,home,Granada,False,0.6141378214000001,1.00441262
3829494,2015-10-03,Ligue 1,2015/2016,Gazélec Ajaccio,Toulouse,2,2,-0.6041048061705802,-0.1416881624158549,-0.46241664375472524,away,Toulouse,False,0.676796123,1.115271542
3829496,2015-10-03,Ligue 1,2015/2016,Angers,Bastia,1,0,-0.7512601029774981,-0.06998995806365443,-0.6812701449138436,away,Bastia,False,2.059615198,0.39977254300000004
3879558,2015-10-03,Serie A,2015/2016,Carpi,Torino,2,1,0.5623725876070769,-0.5409288020185183,1.1033013896255952,home,Carpi,True,0.348834834,1.3941754986
3890324,2015-10-03,1. Bundesliga,2015/2016,Hertha Berlin,Hamburger SV,3,0,-0.13222192055918358,-0.7397411225452947,0.6075192019861111,home,Hertha Berlin,True,2.021465219,0.495238156
3890325,2015-10-03,1. Bundesliga,2015/2016,Hannover 96,Werder Bremen,1,0,-0.2814693764536849,-0.7678470833037104,0.4863777068500255,home,Hannover 96,True,0.764178652,1.2559797250000004
3890326,2015-10-03,1. Bundesliga,2015/2016,Ingolstadt,Eintracht Frankfurt,2,0,-0.7569670342492063,-0.029848514159358797,-0.7271185200898476,away,Eintracht Frankfurt,False,1.657632332,0.6605919464
3754060,2015-10-04,Premier League,2015/2016,Everton,Liverpool,1,1,-0.47463412156430596,0.4884586094460318,-0.9630927310103378,away,Liverpool,False,0.6900700563,1.1717117209999997
3754171,2015-10-04,Premier League,2015/2016,Arsenal,Manchester United,3,0,0.7255157374777796,0.2634352679048351,0.4620804695729445,home,Arsenal,True,1.535357183,1.1549916700000002
3825619,2015-10-04,La Liga,2015/2016,Levante UD,Villarreal,1,0,-0.6953698546641903,-1.1626263902576024,0.46725653559341207,home,Levante UD,True,0.671724217,0.151596993
3825621,2015-10-04,La Liga,2015/2016,Atlético Madrid,Real Madrid,1,1,-0.5680132018548805,0.06955890260718761,-0.6375721044620681,away,Real Madrid,False,2.8663889044,0.4928586469999999
3829501,2015-10-04,Ligue 1,2015/2016,AS Monaco,Rennes,1,1,0.7222660569114717,0.19969964568505566,0.5225664112264161,home,AS Monaco,False,0.9889105225,1.4807779535999999
3879559,2015-10-04,Serie A,2015/2016,Juventus,Bologna,3,1,0.17708084519204126,-0.5858722573724205,0.7629531025644618,home,Juventus,True,2.2614009229999996,0.230311787
3879562,2015-10-04,Serie A,2015/2016,AC Milan,Napoli,0,4,0.4524665393607936,-0.0850810433196032,0.5375475826803968,home,AC Milan,False,0.4965978300000001,1.604619918
3879564,2015-10-04,Serie A,2015/2016,Palermo,AS Roma,2,4,-0.13391036084167265,0.9149966455281144,-1.0489070063697872,away,AS Roma,True,1.6080937230000003,2.376904229
3879565,2015-10-04,Serie A,2015/2016,Sampdoria,Inter Milan,1,1,-0.20743566004074065,-0.7867981730060016,0.579362512965261,home,Sampdoria,False,2.6733058319999996,1.8730637518000002
3890329,2015-10-04,1. Bundesliga,2015/2016,Bayern Munich,Borussia Dortmund,5,1,1.7535106001249636,1.3148127350012266,0.438697865123737,home,Bayern Munich,True,3.5797219606999993,1.5498034989999998
3890330,2015-10-04,1. Bundesliga,2015/2016,Bayer Leverkusen,Augsburg,1,1,-0.23990921648905356,0.20524145754003284,-0.44515067402908637,away,Augsburg,False,2.5517313469999996,0.055498986
3829502,2015-10-16,Ligue 1,2015/2016,AS Monaco,Lyon,1,1,0.5730014528129436,-0.10380148555549401,0.6768029383684375,home,AS Monaco,False,0.6910800155,1.3531708304999996
3753999,2015-10-17,Premier League,2015/2016,Watford,Arsenal,0,3,0.04181692973376511,0.4667428017641321,-0.42492587203036697,away,Arsenal,True,0.511569575,2.0114643250000004
3754115,2015-10-17,Premier League,2015/2016,Chelsea,Aston Villa,2,0,0.17450277171938225,-1.1628473074313241,1.3373500791507065,home,Chelsea,True,1.1001097579999999,0.5657738929999999
3754193,2015-10-17,Premier League,2015/2016,Manchester City,AFC Bournemouth,5,1,0.7418957550610823,0.08744178617282822,0.654453968888254,home,Manchester City,True,3.678561991,0.607768631
3754198,2015-10-17,Premier League,2015/2016,Tottenham Hotspur,Liverpool,0,0,-0.07087932803826497,0.43880393818738106,-0.5096832662256461,away,Liverpool,False,0.9668113019999999,0.5351811266000001
3754302,2015-10-17,Premier League,2015/2016,Southampton,Leicester City,2,2,-0.2697403813953212,0.2742457252631241,-0.5439861066584453,away,Leicester City,False,1.3640691679999997,2.111764067
3829503,2015-10-17,Ligue 1,2015/2016,Nantes,Troyes,3,0,-1.0770736662896825,-0.40060769889140196,-0.6764659673982805,away,Troyes,False,2.242928096,0.819108497
3829507,2015-10-17,Ligue 1,2015/2016,Toulouse,Angers,1,2,0.4220154495636845,-0.2053038041609506,0.627319253724635,home,Toulouse,False,1.3802298904999997,0.34067844500000005
3879567,2015-10-17,Serie A,2015/2016,AS Roma,Empoli,3,1,1.0822112641669552,-0.2383122379307875,1.3205235020977428,home,AS Roma,True,1.009133036,0.588365242
3879568,2015-10-17,Serie A,2015/2016,Torino,AC Milan,1,1,-0.39938291036637796,0.5290540504991184,-0.9284369608654963,away,AC Milan,False,0.623786524,1.1247578
3890332,2015-10-17,1. Bundesliga,2015/2016,Werder Bremen,Bayern Munich,0,1,0.16878889804466998,1.7724661880437171,-1.6036772899990472,away,Bayern Munich,True,0.850652404,1.8755478380000004
3890335,2015-10-17,1. Bundesliga,2015/2016,Wolfsburg,Hoffenheim,4,2,-0.6333749337475919,0.10936790784929201,-0.742742841596884,away,Hoffenheim,False,2.4022592714999997,0.939318307
3754102,2015-10-18,Premier League,2015/2016,Newcastle United,Norwich City,6,2,-1.035222093044603,-0.6300808652897619,-0.40514122775484107,away,Norwich City,False,1.880819446,1.3470689025
3829509,2015-10-18,Ligue 1,2015/2016,Marseille,Lorient,1,1,0.20880465622042643,-0.3120373615690916,0.5208420177895181,home,Marseille,False,2.176342141,0.655203705
3829510,2015-10-18,Ligue 1,2015/2016,Rennes,OGC Nice,1,4,0.08509253874489528,0.6924626600008296,-0.6073701212559343,away,OGC Nice,True,0.7692219813,1.7688802225
3829511,2015-10-18,Ligue 1,2015/2016,Bordeaux,Montpellier,0,0,0.10237111700809086,-0.5299082213782828,0.6322793383863736,home,Bordeaux,False,1.0128897845,0.5597383770000001
3879571,2015-10-18,Serie A,2015/2016,Atalanta,Carpi,3,0,-0.6340948047576193,0.1816657679632089,-0.8157605727208281,away,Carpi,False,1.9071292106,0.8953166966000001
3879576,2015-10-18,Serie A,2015/2016,Frosinone,Sampdoria,2,0,-1.0306440419517005,-0.5821000501777779,-0.44854399177392257,away,Sampdoria,False,0.9150329810000001,1.4127231430000002
3890338,2015-10-18,1. Bundesliga,2015/2016,VfB Stuttgart,Ingolstadt,1,0,0.5827502519590769,-0.8023141261510417,1.3850643781101186,home,VfB Stuttgart,True,1.3287314925,1.8661245008
