date,championship,series_id,map_number,hawk_match_id,team1,team2,team1_heroes,team2_heroes,winner,delta,delta_favored_team,team1_odds,team2_odds
2024-06-18,The International 2024: SA CQ,62360,2,128108,Beastcoast,BOOM Esports,Witch Doctor|Tiny|Centaur Warrunner|Dark Willow|Shadow Fiend,Night Stalker|Keeper of the Light|Batrider|Troll Warlord|Hoodwink,Beastcoast,1.90,Beastcoast,1.67,2.13
2024-06-18,The International 2024: SA CQ,62360,3,128114,Beastcoast,BOOM Esports,Treant Protector|Weaver|Underlord|Dark Willow|Ember Spirit,Ogre Magi|Enigma|Tiny|Hoodwink|Medusa,Beastcoast,15.74,Beastcoast,1.78,1.98
2024-06-18,The International 2024: SA CQ,62323,1,128086,Cuyes Esports,BOOM Esports,Jakiro|Slardar|Underlord|Medusa|Dark Willow,Ogre Magi|Pangolier|Leshrac|Templar Assassin|Io,Cuyes Esports,25.57,Cuyes Esports,2.70,1.42
2024-06-18,The International 2024: SA CQ,62323,2,128091,Cuyes Esports,BOOM Esports,Jakiro|Pangolier|Tusk|Meepo|Dazzle,Dragon Knight|Windranger|Weaver|Brewmaster|Hoodwink,BOOM Esports,-21.91,BOOM Esports,2.40,1.52
2024-06-18,The International 2024: SA CQ,62323,3,128095,Cuyes Esports,BOOM Esports,Dark Seer|Phoenix|Storm Spirit|Dark Willow|Terrorblade,Weaver|Pangolier|Tusk|Troll Warlord|Dragon Knight,BOOM Esports,58.55,Cuyes Esports,2.43,1.52
2024-06-18,RES Series SEA #3,62348,1,128073,Team Tough,Execration,Tiny|Witch Doctor|Razor|Bloodseeker|Void Spirit,Ember Spirit|Clockwerk|Pangolier|Morphling|Enchantress,Execration,-5.76,Execration,1.74,2.02
2024-06-18,RES Series SEA #3,62348,2,128079,Team Tough,Execration,Tiny|Batrider|Enigma|Bloodseeker|Brewmaster,Clockwerk|Invoker|Pangolier|Gyrocopter|Enchantress,Team Tough,-9.18,Execration,1.85,1.85
2024-06-18,RES Series SEA #3,62348,3,128085,Team Tough,Execration,Mars|Morphling|Phoenix|Gyrocopter|Slardar,Tiny|Clockwerk|Timbersaw|Razor|Crystal Maiden,Execration,14.12,Team Tough,1.70,2.05
2024-06-18,The International 2024: EEU CQ,62346,1,128067,1win Team,9Pandas,Lifestealer|Batrider|Shadow Fiend|Monkey King|Primal Beast,Gyrocopter|Centaur Warrunner|Tinker|Weaver|Undying,1win Team,-0.69,9Pandas,1.70,2.05
2024-06-18,The International 2024: EEU CQ,62346,2,128078,1win Team,9Pandas,Brewmaster|Weaver|Tiny|Batrider|Anti-Mage,Underlord|Morphling|Keeper of the Light|Elder Titan|Storm Spirit,1win Team,6.44,1win Team,1.76,1.99
2024-06-18,The International 2024: EEU CQ,62346,3,128083,1win Team,9Pandas,Gyrocopter|Io|Tiny|Dark Willow|Brewmaster,Broodmother|Batrider|Timbersaw|Clockwerk|Troll Warlord,1win Team,16.24,1win Team,1.62,2.21
2024-06-18,RES Series SEA #3,62312,1,128023,Neon Esports,Execration,Ancient Apparition|Naga Siren|Batrider|Centaur Warrunner|Shadow Fiend,Shadow Demon|Pangolier|Tiny|Beastmaster|Elder Titan,Execration,46.92,Neon Esports,1.53,2.39
2024-06-18,RES Series SEA #3,62312,2,128065,Neon Esports,Execration,Enchantress|Batrider|Chaos Knight|Slardar|Shadow Fiend,Weaver|Invoker|Enigma|Elder Titan|Tiny,Execration,9.66,Neon Esports,1.52,2.40
2024-06-18,The International 2024: EEU CQ,62311,1,127994,Yellow Submarine,9Pandas,Rubick|Ember Spirit|Enchantress|Pangolier|Templar Assassin,Primal Beast|Chaos Knight|Weaver|Elder Titan|Void Spirit,9Pandas,-2.00,9Pandas,1.85,1.89
2024-06-18,The International 2024: EEU CQ,62311,2,128054,Yellow Submarine,9Pandas,Void Spirit|Clockwerk|Troll Warlord|Dark Seer|Enchantress,Invoker|Beastmaster|Rubick|Undying|Razor,Yellow Submarine,24.13,Yellow Submarine,1.95,1.79
2024-06-18,The International 2024: EEU CQ,62311,3,128061,Yellow Submarine,9Pandas,Windranger|Dark Willow|Pangolier|Brewmaster|Clockwerk,Shadow Demon|Void Spirit|Beastmaster|Elder Titan|Weaver,9Pandas,-13.14,9Pandas,1.80,1.92
2024-06-18,European Pro League Season 19: D2,61935,1,128022,Tony's 5 Friends,Level UP MarsBahis,Lifestealer|Dark Seer|Outworld Destroyer|Clockwerk|Snapfire,Brewmaster|Weaver|Phoenix|Dragon Knight|Faceless Void,Level UP MarsBahis,16.90,Tony's 5 Friends,2.51,1.48
2024-06-18,European Pro League Season 19: D2,61935,2,128056,Tony's 5 Friends,Level UP MarsBahis,Crystal Maiden|Dark Seer|Storm Spirit|Faceless Void|Tiny,Gyrocopter|Tusk|Pangolier|Rubick|Keeper of the Light,Tony's 5 Friends,25.47,Tony's 5 Friends,2.62,1.41
2024-06-18,European Pro League Season 19: D2,61935,3,128064,Tony's 5 Friends,Level UP MarsBahis,Void Spirit|Phoenix|Dark Seer|Troll Warlord|Shadow Demon,Ember Spirit|Ursa|Weaver|Snapfire|Underlord,Tony's 5 Friends,-28.88,Level UP MarsBahis,2.29,1.53
2024-06-18,RES Series SEA #3,62305,1,127964,Talon Esports,Team Tough,Shadow Shaman|Alchemist|Shadow Fiend|Naga Siren|Beastmaster,Tiny|Razor|Brewmaster|Rubick|Storm Spirit,Team Tough,26.75,Talon Esports,1.36,2.91
2024-06-18,RES Series SEA #3,62305,2,128042,Talon Esports,Team Tough,Dark Seer|Tiny|Witch Doctor|Razor|Timbersaw,Lina|Troll Warlord|Oracle|Dragon Knight|Vengeful Spirit,Talon Esports,23.31,Talon Esports,1.42,2.70
2024-06-18,RES Series SEA #3,62305,3,128049,Talon Esports,Team Tough,Treant Protector|Storm Spirit|Slardar|Gyrocopter|Clockwerk,Morphling|Brewmaster|Weaver|Disruptor|Dragon Knight,Team Tough,-2.44,Team Tough,1.39,2.85
2024-06-19,The International 2024: WEU CQ,62353,1,128191,OG,Nigma Galaxy,Elder Titan|Storm Spirit|Centaur Warrunner|Gyrocopter|Hoodwink,Chaos Knight|Clockwerk|Underlord|Ember Spirit|Witch Doctor,OG,-13.33,Nigma Galaxy,1.45,2.70
2024-06-19,The International 2024: WEU CQ,62353,2,128197,OG,Nigma Galaxy,Spirit Breaker|Axe|Chaos Knight|Storm Spirit|Keeper of the Light,Underlord|Clockwerk|Puck|Witch Doctor|Morphling,Nigma Galaxy,-16.04,Nigma Galaxy,1.43,2.71
2024-06-19,The International 2024: WEU CQ,62353,3,128200,OG,Nigma Galaxy,Ursa|Enigma|Ember Spirit|Pudge|Weaver,Pangolier|Dark Willow|Puck|Warlock|Morphling,OG,-8.21,Nigma Galaxy,1.58,2.30
2024-06-19,Leon Masters #1,62365,1,128180,One Move,SIBE Team,Spirit Breaker|Invoker|Timbersaw|Windranger|Weaver,Tiny|Rubick|Centaur Warrunner|Elder Titan|Morphling,SIBE Team,1.58,One Move,2.10,1.65
2024-06-19,Leon Masters #1,62365,2,128186,One Move,SIBE Team,Centaur Warrunner|Venomancer|Shadow Fiend|Marci|Chaos Knight,Shadow Demon|Ursa|Phoenix|Brewmaster|Tiny,SIBE Team,-12.09,SIBE Team,1.93,1.74
2024-06-19,The International 2024: WEU CQ,62352,1,128176,Entity,PSG Quest,Dragon Knight|Brewmaster|Dark Willow|Warlock|Chaos Knight,Pangolier|Clockwerk|Enigma|Disruptor|Weaver,PSG Quest,-6.52,PSG Quest,1.45,2.70
2024-06-19,The International 2024: WEU CQ,62352,2,128182,Entity,PSG Quest,Weaver|Storm Spirit|Centaur Warrunner|Disruptor|Grimstroke,Enchantress|Brewmaster|Pangolier|Chaos Knight|Clockwerk,Entity,25.25,Entity,1.58,2.30
2024-06-19,The International 2024: WEU CQ,62352,3,128187,Entity,PSG Quest,Storm Spirit|Chaos Knight|Centaur Warrunner|Enigma|Grimstroke,Weaver|Dark Willow|Puck|Vengeful Spirit|Underlord,Entity,-18.87,PSG Quest,1.40,2.81
2024-06-19,The International 2024: WEU CQ,62351,1,128137,Team Secret,MOUZ,Rubick|Ursa|Centaur Warrunner|Batrider|Ember Spirit,Vengeful Spirit|Chaos Knight|Storm Spirit|Shadow Demon|Dark Seer,Team Secret,23.19,Team Secret,1.87,1.87
2024-06-19,The International 2024: WEU CQ,62351,2,128169,Team Secret,MOUZ,Troll Warlord|Marci|Enigma|Disruptor|Shadow Fiend,Leshrac|Io|Clockwerk|Vengeful Spirit|Bristleback,Team Secret,3.15,Team Secret,1.83,1.83
2024-06-19,The International 2024: SEA CQ,62332,1,128139,Talon Esports,Salvation Gaming,Dark Seer|Monkey King|Ember Spirit|Razor|Treant Protector,Shadow Demon|Tiny|Slardar|Queen of Pain|Ursa,Talon Esports,-2.40,Salvation Gaming,1.15,5.27
2024-06-19,The International 2024: SEA CQ,62332,2,128163,Talon Esports,Salvation Gaming,Puck|Phoenix|Beastmaster|Monkey King|Spirit Breaker,Snapfire|Pudge|Pangolier|Ember Spirit|Troll Warlord,Talon Esports,19.53,Talon Esports,1.09,6.72
2024-06-19,European Pro League Season 19: D2,62235,1,127807,V1dar Gaming,Monte,Treant Protector|Dark Seer|Monkey King|Lifestealer|Leshrac,Pangolier|Troll Warlord|Dark Willow|Primal Beast|Clockwerk,Monte,2.47,V1dar Gaming,3.27,1.27
2024-06-19,European Pro League Season 19: D2,62235,2,128166,V1dar Gaming,Monte,Invoker|Troll Warlord|Beastmaster|Monkey King|Jakiro,Crystal Maiden|Storm Spirit|Hoodwink|Chaos Knight|Brewmaster,Monte,-10.21,Monte,3.27,1.27
2024-06-19,The International 2024: WEU CQ,62350,1,128133,Tundra Esports,NAVI Junior,Elder Titan|Storm Spirit|Dark Willow|Enigma|Troll Warlord,Dark Seer|Earth Spirit|Shadow Demon|Lifestealer|Batrider,Tundra Esports,-7.65,NAVI Junior,1.16,4.73
2024-06-19,The International 2024: WEU CQ,62350,2,128158,Tundra Esports,NAVI Junior,Elder Titan|Dark Willow|Centaur Warrunner|Storm Spirit|Broodmother,Ursa|Crystal Maiden|Dark Seer|Void Spirit|Shadow Demon,Tundra Esports,-50.15,NAVI Junior,1.17,4.40
2024-06-19,The International 2024: SEA CQ,62331,1,128025,Blacklist International,Execration,Terrorblade|Weaver|Earth Spirit|Centaur Warrunner|Dark Willow,Pangolier|Crystal Maiden|Razor|Monkey King|Lycan,Execration,40.79,Blacklist International,1.29,3.39
2024-06-19,The International 2024: SEA CQ,62331,2,128152,Blacklist International,Execration,Chaos Knight|Crystal Maiden|Pangolier|Dark Seer|Tusk,Dragon Knight|Enchantress|Weaver|Techies|Beastmaster,Execration,10.78,Blacklist International,1.41,2.78
2024-06-19,The International 2024: SEA CQ,62330,1,128126,Neon Esports,Bleed Esports,Rubick|Weaver|Beastmaster|Lifestealer|Storm Spirit,Crystal Maiden|Pangolier|Invoker|Tiny|Chaos Knight,Bleed Esports,4.44,Neon Esports,1.98,1.75
2024-06-19,The International 2024: SEA CQ,62330,2,128134,Neon Esports,Bleed Esports,Earth Spirit|Gyrocopter|Disruptor|Centaur Warrunner|Clockwerk,Enchantress|Rubick|Beastmaster|Meepo|Weaver,Bleed Esports,8.40,Neon Esports,2.02,1.74
2024-06-19,The International 2024: SEA CQ,62329,1,128110,Aurora,Manta Esports,Dark Seer|Phoenix|Tiny|Gyrocopter|Storm Spirit,Dark Willow|Ember Spirit|Sven|Mars|Crystal Maiden,Aurora,-26.10,Manta Esports,1.05,8.34
2024-06-19,The International 2024: SEA CQ,62329,2,128124,Aurora,Manta Esports,Spirit Breaker|Io|Enigma|Gyrocopter|Storm Spirit,Ember Spirit|Chen|Tiny|Dark Seer|Troll Warlord,Aurora,14.74,Aurora,1.06,8.22
2024-06-20,RES Regional Series: LATAM #3,62456,1,128327,Qhali,Gods Of Hell,Gyrocopter|Templar Assassin|Centaur Warrunner|Ogre Magi|Phoenix,Hoodwink|Clockwerk|Storm Spirit|Brewmaster|Slark,Qhali,-10.93,Gods Of Hell,1.54,2.37
2024-06-20,RES Regional Series: LATAM #3,62456,2,128330,Qhali,Gods Of Hell,Hoodwink|Medusa|Dragon Knight|Ogre Magi|Slardar,Ember Spirit|Witch Doctor|Underlord|Dark Willow|Windranger,Qhali,-9.51,Gods Of Hell,1.43,2.69
2024-06-20,RES Regional Series: LATAM #3,62420,1,128317,Cuyes Esports,Hokori,Underlord|Clockwerk|Slardar|Gyrocopter|Hoodwink,Phoenix|Dark Willow|Dark Seer|Windranger|Pangolier,Cuyes Esports,10.85,Cuyes Esports,1.25,3.30
2024-06-20,RES Regional Series: LATAM #3,62420,2,128322,Cuyes Esports,Hokori,Treant Protector|Doom|Hoodwink|Timbersaw|Vengeful Spirit,Tusk|Visage|Troll Warlord|Dragon Knight|Dark Willow,Hokori,18.97,Cuyes Esports,1.19,3.96
2024-06-20,The International 2024: WEU CQ,62406,1,128241,Nigma Galaxy,JustBetter,Weaver|Enigma|Disruptor|Earthshaker|Leshrac,Windranger|Dragon Knight|Slardar|Dark Willow|Phoenix,Nigma Galaxy,4.02,Nigma Galaxy,1.12,5.80
2024-06-20,The International 2024: WEU CQ,62406,2,128314,Nigma Galaxy,JustBetter,Treant Protector|Ember Spirit|Phoenix|Brewmaster|Morphling,Grimstroke|Luna|Clockwerk|Tiny|Beastmaster,Nigma Galaxy,-4.49,JustBetter,1.10,6.38
2024-06-20,RES Regional Series: LATAM #3,62419,1,128307,Thunder Awaken,Infamous,Underlord|Rubick|Shadow Fiend|Ember Spirit|Treant Protector,Windranger|Earth Spirit|Keeper of the Light|Tiny|Weaver,Infamous,-8.07,Infamous,2.06,1.71
2024-06-20,RES Regional Series: LATAM #3,62419,2,128311,Thunder Awaken,Infamous,Death Prophet|Shadow Demon|Morphling|Tiny|Primal Beast,Undying|Drow Ranger|Dark Willow|Pangolier|Doom,Infamous,-12.26,Infamous,3.20,1.26
2024-06-20,The International 2024: WEU CQ,62405,1,128299,PSG Quest,Team Bald Reborn,Elder Titan|Brewmaster|Tiny|Vengeful Spirit|Hoodwink,Winter Wyvern|Necrophos|Dark Seer|Invoker|Marci,PSG Quest,-56.09,Team Bald Reborn,1.22,4.00
2024-06-20,The International 2024: WEU CQ,62405,2,128303,PSG Quest,Team Bald Reborn,Shadow Demon|Enchantress|Windranger|Slardar|Templar Assassin,Monkey King|Venomancer|Bristleback|Beastmaster|Dazzle,PSG Quest,-2.36,Team Bald Reborn,1.25,3.60
2024-06-20,Leon Masters #1,62377,1,128291,One Move,Yellow Submarine,Treant Protector|Shadow Fiend|Beastmaster|Lifestealer|Phoenix,Shadow Demon|Lina|Chaos Knight|Broodmother|Snapfire,Yellow Submarine,-12.30,Yellow Submarine,2.91,1.34
2024-06-20,Leon Masters #1,62377,2,128296,One Move,Yellow Submarine,Mars|Clockwerk|Dark Willow|Clinkz|Storm Spirit,Shadow Demon|Disruptor|Shadow Fiend|Naga Siren|Beastmaster,Yellow Submarine,-2.04,Yellow Submarine,3.20,1.30
2024-06-20,Leon Masters #1,62376,1,128240,Nemiga Gaming,Night Pulse,Crystal Maiden|Enigma|Tiny|Troll Warlord|Batrider,Rubick|Void Spirit|Chaos Knight|Beastmaster|Grimstroke,Nemiga Gaming,2.95,Nemiga Gaming,2.60,1.45
2024-06-20,Leon Masters #1,62376,2,128283,Nemiga Gaming,Night Pulse,Visage|Pangolier|Phoenix|Troll Warlord|Rubick,Morphling|Ember Spirit|Dark Willow|Chaos Knight|Lich,Night Pulse,13.31,Nemiga Gaming,2.58,1.46
2024-06-20,The International 2024: WEU CQ,62404,1,128239,MOUZ,Dandelions,Timbersaw|Crystal Maiden|Gyrocopter|Weaver|Phoenix,Enchantress|Tiny|Dark Willow|Morphling|Underlord,Dandelions,13.49,MOUZ,1.26,3.60
2024-06-20,The International 2024: WEU CQ,62404,2,128284,MOUZ,Dandelions,Underlord|Pudge|Dark Seer|Warlock|Templar Assassin,Earthshaker|Elder Titan|Enigma|Morphling|Death Prophet,MOUZ,12.37,MOUZ,1.32,3.10
2024-06-20,The International 2024: WEU CQ,62404,3,128293,MOUZ,Dandelions,Dark Willow|Venomancer|Ember Spirit|Dark Seer|Gyrocopter,Pudge|Grimstroke|Warlock|Brewmaster|Tiny,Dandelions,58.49,MOUZ,1.41,2.76
2024-06-20,The International 2024: SEA CQ,62393,1,128238,Salvation Gaming,Yangon Galacticos,Snapfire|Pangolier|Witch Doctor|Outworld Destroyer|Ursa,Clockwerk|Centaur Warrunner|Troll Warlord|Ember Spirit|Dark Willow,Yangon Galacticos,17.79,Salvation Gaming,2.49,1.50
2024-06-20,The International 2024: SEA CQ,62393,2,128282,Salvation Gaming,Yangon Galacticos,Lion|Marci|Pudge|Ember Spirit|Gyrocopter,Centaur Warrunner|Morphling|Puck|Phoenix|Tiny,Yangon Galacticos,6.84,Salvation Gaming,2.43,1.52
2024-06-20,European Pro League Season 19: D2,62417,1,128264,Monte,LvLUP MarsBahis,Troll Warlord|Storm Spirit|Underlord|Phoenix|Shadow Demon,Crystal Maiden|Snapfire|Faceless Void|Centaur Warrunner|Tiny,Monte,1.48,Monte,1.22,3.66
2024-06-20,European Pro League Season 19: D2,62417,2,128272,Monte,LvLUP MarsBahis,Ember Spirit|Gyrocopter|Dark Willow|Dark Seer|Crystal Maiden,Pugna|Dragon Knight|Brewmaster|Phoenix|Tiny,Monte,35.65,Monte,1.17,4.14
2024-06-20,The International 2024: WEU CQ,62402,1,128236,Twisted Minds,NAVI Junior,Hoodwink|Batrider|Ursa|Storm Spirit|Night Stalker,Ember Spirit|Lion|Spirit Breaker|Chaos Knight|Dark Seer,NAVI Junior,-1.49,NAVI Junior,2.33,1.56
2024-06-20,The International 2024: WEU CQ,62402,2,128260,Twisted Minds,NAVI Junior,Storm Spirit|Timbersaw|Weaver|Chaos Knight|Io,Disruptor|Monkey King|Rubick|Primal Beast|Centaur Warrunner,Twisted Minds,-4.54,NAVI Junior,2.27,1.53
2024-06-20,The International 2024: WEU CQ,62402,3,128269,Twisted Minds,NAVI Junior,Chaos Knight|Centaur Warrunner|Weaver|Storm Spirit|Enchantress,Void Spirit|Tiny|Lion|Medusa|Beastmaster,NAVI Junior,5.42,Twisted Minds,2.10,1.65
2024-06-20,The International 2024: SEA CQ,62392,1,128177,Blacklist International,TNC Predator,Hoodwink|Pangolier|Chaos Knight|Shadow Fiend|Crystal Maiden,Dragon Knight|Pugna|Zeus|Dark Willow|Brewmaster,TNC Predator,-2.48,TNC Predator,1.51,2.41
2024-06-20,The International 2024: SEA CQ,62392,2,128261,Blacklist International,TNC Predator,Ursa|Phoenix|Storm Spirit|Rubick|Brewmaster,Muerta|Pangolier|Dragon Knight|Crystal Maiden|Zeus,TNC Predator,19.47,Blacklist International,1.58,2.28
2024-06-20,The International 2024: SEA CQ,62391,1,128221,Neon Esports,IHC Esports,Rubick|Gyrocopter|Dark Seer|Disruptor|Ember Spirit,Tusk|Weaver|Tiny|Brewmaster|Slardar,IHC Esports,45.74,Neon Esports,1.38,2.80
2024-06-20,The International 2024: SEA CQ,62391,2,128230,Neon Esports,IHC Esports,Dark Seer|Earth Spirit|Dark Willow|Chaos Knight|Leshrac,Clockwerk|Storm Spirit|Gyrocopter|Monkey King|Enigma,Neon Esports,-25.40,IHC Esports,1.48,2.50
2024-06-20,The International 2024: SEA CQ,62391,3,128246,Neon Esports,IHC Esports,Meepo|Dark Seer|Winter Wyvern|Spirit Breaker|Dragon Knight,Gyrocopter|Ember Spirit|Shadow Demon|Dark Willow|Centaur Warrunner,IHC Esports,-5.81,IHC Esports,1.55,2.30
2024-06-20,The International 2024: SEA CQ,62374,1,128217,Manta Esports,PRISM Esports,Earth Spirit|Gyrocopter|Clockwerk|Vengeful Spirit|Chaos Knight,Slardar|Ember Spirit|Monkey King|Enigma|Dark Willow,PRISM Esports,-1.75,PRISM Esports,3.64,1.26
2024-06-20,The International 2024: SEA CQ,62374,2,128218,Manta Esports,PRISM Esports,Hoodwink|Earth Spirit|Ogre Magi|Axe|Weaver,Templar Assassin|Rubick|Night Stalker|Disruptor|Lycan,PRISM Esports,28.12,Manta Esports,4.20,1.20
2024-06-21,RES Regional Series: LATAM #3,62475,1,128452,Infamous,Cuyes Esports,Undying|Night Stalker|Ember Spirit|Dark Willow|Gyrocopter,Crystal Maiden|Pudge|Tiny|Hoodwink|Primal Beast,Infamous,17.27,Infamous,2.93,1.33
2024-06-21,RES Regional Series: LATAM #3,62475,2,128456,Infamous,Cuyes Esports,Grimstroke|Monkey King|Shadow Demon|Primal Beast|Weaver,Slardar|Earthshaker|Windranger|Crystal Maiden|Lifestealer,Infamous,-11.76,Cuyes Esports,2.44,1.46
2024-06-21,RES Regional Series: LATAM #3,62474,1,128437,Gods Of Hell,Thunder Awaken,Treant Protector|Hoodwink|Pangolier|Invoker|Troll Warlord,Beastmaster|Rubick|Witch Doctor|Phantom Assassin|Primal Beast,Gods Of Hell,10.30,Gods Of Hell,3.24,1.29
2024-06-21,RES Regional Series: LATAM #3,62474,2,128442,Gods Of Hell,Thunder Awaken,Venomancer|Zeus|Brewmaster|Witch Doctor|Troll Warlord,Pangolier|Keeper of the Light|Vengeful Spirit|Razor|Mars,Gods Of Hell,-6.95,Thunder Awaken,1.32,2.98
2024-06-21,The International 2024: WEU CQ,62462,1,128334,PSG Quest,Nigma Galaxy,Elder Titan|Windranger|Spirit Breaker|Gyrocopter|Dark Seer,Weaver|Dark Willow|Shadow Fiend|Beastmaster|Disruptor,PSG Quest,18.19,PSG Quest,1.65,2.16
2024-06-21,The International 2024: WEU CQ,62462,2,128434,PSG Quest,Nigma Galaxy,Phoenix|Death Prophet|Slardar|Dark Willow|Chaos Knight,Ember Spirit|Clockwerk|Io|Underlord|Muerta,Nigma Galaxy,-16.46,Nigma Galaxy,1.60,2.14
2024-06-21,The International 2024: WEU CQ,62462,3,128438,PSG Quest,Nigma Galaxy,Weaver|Dark Willow|Enchantress|Dragon Knight|Brewmaster,Ember Spirit|Disruptor|Elder Titan|Underlord|Morphling,PSG Quest,21.43,PSG Quest,1.56,2.21
2024-06-21,RES Regional Series: LATAM #3,62473,1,128428,Hokori,Qhali,Morphling|Death Prophet|Primal Beast|Venomancer|Hoodwink,Chaos Knight|Witch Doctor|Slardar|Spirit Breaker|Templar Assassin,Qhali,10.46,Hokori,1.65,2.16
2024-06-21,RES Regional Series: LATAM #3,62473,2,128432,Hokori,Qhali,Gyrocopter|Tusk|Visage|Pudge|Invoker,Witch Doctor|Spirit Breaker|Alchemist|Ember Spirit|Dazzle,Qhali,-4.75,Qhali,1.81,1.93
2024-06-21,European Pro League Season 19: D2,62468,1,128425,Dragon Esports Club,V1dar Gaming,Invoker|Rubick|Tiny|Beastmaster|Crystal Maiden,Shadow Fiend|Jakiro|Enigma|Clockwerk|Void Spirit,V1dar Gaming,1.70,Dragon Esports Club,1.55,2.23
2024-06-21,European Pro League Season 19: D2,62468,2,128429,Dragon Esports Club,V1dar Gaming,Ember Spirit|Gyrocopter|Clockwerk|Dazzle|Crystal Maiden,Jakiro|Dark Seer|Monkey King|Spectre|Storm Spirit,V1dar Gaming,21.25,Dragon Esports Club,1.66,2.03
2024-06-21,Leon Masters #1,62465,1,128420,SIBE Team,Night Pulse,Lina|Elder Titan|Terrorblade|Pudge|Dark Seer,Dark Willow|Timbersaw|Ursa|Night Stalker|Oracle,Night Pulse,-30.67,Night Pulse,2.60,1.45
2024-06-21,Leon Masters #1,62465,2,128424,SIBE Team,Night Pulse,Rubick|Dark Willow|Shadow Fiend|Dark Seer|Windranger,Night Stalker|Lifestealer|Elder Titan|Weaver|Lina,SIBE Team,34.80,SIBE Team,2.68,1.39
2024-06-21,The International 2024: WEU CQ,62453,1,128411,NAVI Junior,Dandelions,Tiny|Dark Seer|Timbersaw|Lion|Ursa,Batrider|Pudge|Dark Willow|Underlord|Warlock,NAVI Junior,4.08,NAVI Junior,1.89,1.85
2024-06-21,The International 2024: WEU CQ,62453,2,128417,NAVI Junior,Dandelions,Lion|Shadow Demon|Timbersaw|Pudge|Pangolier,Elder Titan|Slardar|Dark Willow|Ember Spirit|Morphling,Dandelions,-12.19,Dandelions,1.75,2.00
2024-06-21,The International 2024: WEU CQ,62453,3,128422,NAVI Junior,Dandelions,Troll Warlord|Rubick|Timbersaw|Centaur Warrunner|Crystal Maiden,Warlock|Dark Willow|Slardar|Ember Spirit|Morphling,NAVI Junior,10.64,NAVI Junior,1.74,1.93
2024-06-21,Leon Masters #1,62464,1,128407,Nemiga Gaming,Yellow Submarine,Chaos Knight|Timbersaw|Pangolier|Rubick|Weaver,Dark Willow|Tiny|Clockwerk|Brewmaster|Gyrocopter,Nemiga Gaming,-15.94,Yellow Submarine,2.30,1.55
2024-06-21,Leon Masters #1,62464,2,128415,Nemiga Gaming,Yellow Submarine,Beastmaster|Weaver|Batrider|Tiny|Ursa,Phoenix|Underlord|Dark Willow|Pangolier|Troll Warlord,Yellow Submarine,-22.51,Yellow Submarine,2.27,1.53
2024-06-21,European Pro League Season 19: D2,62467,1,128358,Monte,Team Hryvnia,Leshrac|Templar Assassin|Hoodwink|Underlord|Clockwerk,Broodmother|Weaver|Beastmaster|Razor|Witch Doctor,Team Hryvnia,1.68,Monte,1.36,2.95
2024-06-21,European Pro League Season 19: D2,62467,2,128410,Monte,Team Hryvnia,Primal Beast|Dark Seer|Gyrocopter|Crystal Maiden|Shadow Demon,Hoodwink|Pangolier|Tiny|Troll Warlord|Disruptor,Monte,23.93,Monte,1.45,2.48
2024-06-21,European Pro League Season 19: D2,62467,3,128419,Monte,Team Hryvnia,Beastmaster|Dragon Knight|Chaos Knight|Phoenix|Shadow Demon,Timbersaw|Pangolier|Morphling|Tiny|Clockwerk,Monte,-17.27,Team Hryvnia,1.37,2.77
2024-06-21,Leon Masters #1,62463,1,128357,One Move,Dragon Esports Club,Crystal Maiden|Dragon Knight|Lifestealer|Techies|Templar Assassin,Io|Troll Warlord|Broodmother|Primal Beast|Clockwerk,Dragon Esports Club,-4.09,Dragon Esports Club,1.50,2.48
2024-06-21,Leon Masters #1,62463,2,128401,One Move,Dragon Esports Club,Venomancer|Underlord|Spirit Breaker|Windranger|Faceless Void,Invoker|Crystal Maiden|Lifestealer|Snapfire|Pangolier,Dragon Esports Club,-0.17,Dragon Esports Club,1.83,1.83
2024-06-21,The International 2024: SEA CQ,62459,1,128356,TNC Predator,Yangon Galacticos,Tiny|Tinker|Chaos Knight|Witch Doctor|Timbersaw,Treant Protector|Leshrac|Centaur Warrunner|Troll Warlord|Dark Willow,TNC Predator,-15.18,Yangon Galacticos,1.42,2.73
2024-06-21,The International 2024: SEA CQ,62459,2,128402,TNC Predator,Yangon Galacticos,Vengeful Spirit|Weaver|Ember Spirit|Phoenix|Tiny,Disruptor|Dragon Knight|Faceless Void|Legion Commander|Io,TNC Predator,-12.20,Yangon Galacticos,1.24,3.82
2024-06-21,The International 2024: WEU CQ,62452,1,128332,Entity,OG,Weaver|Naga Siren|Centaur Warrunner|Void Spirit|Monkey King,Ember Spirit|Dark Willow|Clockwerk|Chaos Knight|Pangolier,OG,19.05,Entity,1.60,2.40
2024-06-21,The International 2024: WEU CQ,62452,2,128397,Entity,OG,Storm Spirit|Weaver|Lina|Sven|Tidehunter,Enigma|Nyx Assassin|Treant Protector|Broodmother|Void Spirit,Entity,-4.11,OG,1.54,2.24
2024-06-21,The International 2024: WEU CQ,62452,3,128403,Entity,OG,Storm Spirit|Gyrocopter|Brewmaster|Rubick|Undying,Enigma|Void Spirit|Hoodwink|Chaos Knight|Tiny,Entity,17.97,Entity,1.53,2.27
